account_id,customer_name,age,occupation,monthly_income,income_band,province,account_open_date,bot_confirmed_mule,bot_flagged_date,connected_component_id,community_id,pagerank_score,triangle_count,two_hop_ratio,device_pattern_cluster,behavior_profile,total_inflow_thb,total_outflow_thb,unique_senders,unique_receivers,avg_hold_time_hours,risk_score
A-1632,วิชัย ศรีวิชัย,35,engineer,100000.00,60K+,Chiang Rai,2024-03-13,f,,0,0,0.429577,27,0.0543,893353197571,steady,575679.62,135423.72,16,18,639.84,0.1744
A-1633,สุรชัย ลิ้มประเสริฐ,55,nurse,35000.00,30-60K,Bangkok,2019-08-29,f,,0,17179869188,0.449078,12,0.0515,1185410973699,steady,426881.25,99838.59,18,15,829.29,0.1811
A-1634,สุภาพร เจริญผล,62,civil_servant,45000.00,30-60K,Phuket,2022-10-28,f,,0,0,0.629238,36,0.0035,498216206340,steady,2701488.50,89833.33,25,14,704.1,0.2314
A-1635,พรทิพย์ แก้วมณี,63,nurse,25000.00,15-30K,Chiang Mai,2024-03-20,f,,0,0,0.505262,24,0.0292,180388626433,steady,1528231.86,83267.36,21,14,793.83,0.2183
A-1636,วิภาวดี กิจเจริญ,43,chef,20000.00,15-30K,Udon Thani,2023-11-26,f,,0,0,0.541008,28,0.0297,712964571137,steady,1553987.20,107948.14,19,14,835.96,0.2201
A-1637,ธนกฤต มงคลชัย,64,nurse,60000.00,60K+,Chiang Rai,2025-01-07,f,,0,0,0.561822,21,0.1037,128849018886,steady,210960.10,153508.26,19,17,670.6,0.2215
A-1638,พัชรี กิจเจริญ,56,retired,20000.00,15-30K,Phuket,2024-07-14,f,,0,0,0.737152,42,0.0208,1013612281859,steady,714652.28,128891.34,22,19,675.2,0.269
A-1639,มาลี รุ่งเรือง,53,civil_servant,60000.00,60K+,Pathum Thani,2020-07-25,f,,0,0,0.632066,26,0.0806,326417514500,steady,308418.35,136389.20,19,18,619.75,0.2307
A-1640,สมหญิง บุญมาก,31,civil_servant,35000.00,30-60K,Bangkok,2022-05-14,f,,0,0,0.590725,21,0.0184,1623497637890,steady,779612.88,82892.11,18,9,613.01,0.2028
A-1641,จิรายุ นาคสุข,67,engineer,80000.00,60K+,Samut Prakan,2023-10-02,f,,0,0,0.605375,15,0.0428,704374636551,steady,679994.41,80879.58,21,11,540.87,0.2201
A-1642,ศิริพร พานิชย์,60,engineer,45000.00,30-60K,Surat Thani,2021-12-18,f,,0,0,0.676322,54,0.0558,747324309506,steady,1298785.75,176861.47,24,22,763.88,0.254
A-1643,นพดล เทพพิทักษ์,27,student,60000.00,60K+,Bangkok,2022-12-09,f,,0,0,0.365926,26,0.0017,240518168579,steady,565365.34,192909.28,11,26,876.62,0.1327
A-1644,ลัดดา รัตนกุล,41,driver,100000.00,60K+,Udon Thani,2024-06-06,f,,0,0,0.824343,34,0.0134,824633720834,steady,1460646.19,72367.42,26,10,570.72,0.2757
A-1645,สุภาพร รุ่งเรือง,54,driver,100000.00,60K+,Khon Kaen,2023-10-02,f,,0,0,0.546152,35,0.0564,249108103171,steady,946286.64,115703.09,24,14,583.08,0.2247
A-1646,สมศักดิ์ ศักดิ์สิทธิ์,33,civil_servant,60000.00,60K+,Rayong,2023-01-28,f,,0,0,0.428027,25,0,584115552257,steady,637909.31,92972.82,14,16,606.65,0.1539
A-1647,ปิยะดา ศรีวิชัย,44,student,25000.00,15-30K,Chiang Mai,2025-07-06,f,,0,0,0.345537,21,0.033,352187318278,steady,1210849.71,126385.80,13,16,661.64,0.1618
A-1648,วีรยุทธ อมรรัตน์,65,office_worker,45000.00,30-60K,Songkhla,2023-10-02,f,,0,274877906944,0.425078,23,0.0387,25769803780,steady,270852.39,122868.52,13,20,788.29,0.1595
A-1649,ธนวัฒน์ แก้วมณี,33,lawyer,45000.00,30-60K,Samut Prakan,2021-01-26,f,,0,0,0.33923,13,0.0924,1297080123395,steady,495208.74,97660.60,11,15,803.69,0.1477
A-1650,กัญญา วิไลวรรณ,48,lawyer,15000.00,15-30K,Songkhla,2024-07-09,f,,0,0,0.414224,32,0.0274,25769803781,steady,1607885.58,113357.56,15,15,719.31,0.1824
A-1651,วันดี รัตนกุล,69,driver,25000.00,15-30K,Nakhon Ratchasima,2020-03-18,f,,0,0,0.468606,22,0.0196,300647710723,steady,432596.02,143924.70,16,15,871.05,0.1926
A-1652,สุรชัย ศรีวิชัย,44,retired,20000.00,15-30K,Rayong,2019-02-26,f,,0,0,0.515625,21,0.0743,1073741824005,steady,813575.24,142386.61,20,18,597.92,0.228
A-1653,ดวงใจ พานิชย์,49,office_worker,20000.00,15-30K,Bangkok,2024-12-12,f,,0,0,0.559916,7,0.0064,1331439861762,steady,115134.59,80018.42,14,10,741.68,0.1986
A-1654,พีรพัฒน์ แสงจันทร์,40,engineer,35000.00,30-60K,Nonthaburi,2022-04-28,f,,0,17179869188,0.505591,15,0.0078,678604832773,steady,803318.09,124025.14,18,16,734.08,0.182
A-1655,อภิสิทธิ์ นาคสุข,29,teacher,45000.00,30-60K,Surat Thani,2020-05-23,f,,0,17179869188,0.438387,19,0.0027,1460288880641,steady,288559.35,114333.29,12,15,1003.89,0.1493
A-1656,พงศ์พัฒน์ กิจเจริญ,54,driver,60000.00,60K+,Chiang Rai,2022-02-24,f,,0,0,0.453275,31,0.0039,1700807049218,steady,2802433.81,78205.58,17,14,678.27,0.1704
A-1657,สมศักดิ์ ทองดี,24,nurse,60000.00,60K+,Udon Thani,2025-03-04,f,,0,0,0.331485,14,0.2232,1159641169923,steady,78290.93,139837.11,10,17,579.51,0.1759
A-1658,พงศ์พัฒน์ ศรีวิชัย,44,office_worker,20000.00,15-30K,Lampang,2023-11-22,f,,0,0,0.80169,17,0.0523,712964571138,steady,172237.60,63911.79,22,8,735.51,0.2853
A-1659,สราวุธ ใจดี,39,driver,35000.00,30-60K,Chiang Rai,2025-02-03,f,,0,0,0.572541,29,0.0339,257698037764,steady,926014.82,126532.80,19,17,608.45,0.2076
A-1660,รัฐพล ใจดี,64,accountant,20000.00,15-30K,Udon Thani,2024-03-21,f,,0,17179869188,0.564294,11,0.1909,841813590019,steady,163134.10,88507.75,19,13,689.52,0.262
A-1661,พงศ์พัฒน์ วัฒนา,29,civil_servant,45000.00,30-60K,Samut Prakan,2023-03-09,f,,0,0,0.676206,17,0.0683,1,steady,472018.61,63709.62,23,8,698.28,0.2473
A-1662,วรพล ใจดี,51,office_worker,20000.00,15-30K,Rayong,2024-06-09,f,,0,17179869188,0.857322,55,0.1292,764504178690,steady,575244.21,163050.91,29,21,713.5,0.3444
A-1663,กฤษณะ เจริญผล,69,driver,25000.00,15-30K,Songkhla,2024-10-21,f,,0,0,0.508954,26,0.0951,841813590020,steady,264310.65,154911.62,17,22,679.48,0.2234
A-1664,อภิสิทธิ์ อมรรัตน์,54,accountant,80000.00,60K+,Surat Thani,2025-09-24,f,,0,17179869188,0.593409,33,0.0106,223338299394,steady,2349597.47,122574.43,21,18,692.16,0.213
A-1665,อัจฉรา คำแก้ว,44,merchant,60000.00,60K+,Samut Prakan,2021-06-11,f,,0,0,0.376317,11,0.1459,25769803782,steady,85165.94,130320.87,11,19,588.74,0.1681
A-1666,วิภาวดี ชูศรี,54,retired,35000.00,30-60K,Rayong,2021-01-18,f,,0,0,0.628973,36,0.0293,1125281431553,steady,2752531.67,154932.96,23,18,599.27,0.2315
A-1667,อรทัย แสงจันทร์,57,civil_servant,100000.00,60K+,Chonburi,2022-10-04,f,,0,0,0.68215,45,0.0539,661424963588,steady,1028573.93,181198.31,24,22,819.23,0.2531
A-1668,รัฐพล พงษ์สวัสดิ์,24,civil_servant,20000.00,15-30K,Chiang Mai,2023-05-12,f,,0,17179869188,0.613626,20,0.1644,1666447310851,steady,168118.45,117696.91,19,17,710.07,0.2668
A-1669,รัตนา พลอยแก้ว,57,student,15000.00,15-30K,Khon Kaen,2020-10-02,f,,0,0,0.452734,34,0.0169,1460288880642,steady,1225300.60,227371.29,17,22,631.22,0.1941
A-1670,ปวีณา พานิชย์,32,engineer,60000.00,60K+,Lampang,2022-06-21,f,,0,0,0.456273,12,0.3692,300647710724,steady,120404.91,122555.09,15,15,749.03,0.2526
A-1671,สมศักดิ์ กิจเจริญ,25,civil_servant,15000.00,15-30K,Bangkok,2024-10-31,f,,0,0,0.416728,17,0.0428,1305670057989,steady,582794.26,149147.82,14,18,793.81,0.1809
A-1672,พรรณี ทองดี,20,retired,60000.00,60K+,Nakhon Ratchasima,2020-05-04,f,,0,0,0.481286,24,0.066,1133871366144,steady,628698.71,175747.87,17,21,676.23,0.1902
A-1673,เกียรติศักดิ์ มงคลชัย,60,driver,80000.00,60K+,Nonthaburi,2023-08-31,f,,0,0,0.313815,41,0.0286,1073741824006,steady,1029849.43,166887.54,12,22,626.34,0.1349
A-1674,กัญญา กิจเจริญ,28,engineer,80000.00,60K+,Rayong,2023-02-24,f,,0,0,0.535138,21,0.0364,360777252869,steady,869922.59,150052.51,17,18,892.58,0.1931
A-1675,มาลี คำแก้ว,20,merchant,15000.00,15-30K,Chonburi,2020-09-21,f,,0,0,0.748956,24,0.0477,472446402563,steady,1060334.74,112664.37,26,15,676.33,0.2873
A-1676,รัตนา ตันติกุล,61,chef,100000.00,60K+,Phuket,2023-11-19,f,,0,0,0.218437,12,0.3846,833223655429,steady,37725.93,98473.80,6,16,854.24,0.1808
A-1677,อัจฉรา ภูวนาท,42,engineer,25000.00,15-30K,Rayong,2023-11-15,f,,0,0,0.517453,27,0.0321,2,steady,714987.51,88873.01,17,10,811.43,0.2095
A-1678,อัจฉรา สว่างวงศ์,46,lawyer,60000.00,60K+,Pathum Thani,2019-06-27,f,,0,0,0.697157,37,0.014,231928233987,steady,1612062.44,151241.23,26,18,639.69,0.2509
A-1679,วันดี ศักดิ์สิทธิ์,57,accountant,20000.00,15-30K,Udon Thani,2020-09-13,f,,0,0,0.555315,42,0.0682,1305670057990,steady,858997.80,136151.08,19,18,796.24,0.2351
A-1680,ศิริพร เทพพิทักษ์,35,accountant,20000.00,15-30K,Bangkok,2025-02-26,f,,0,0,0.448397,26,0.144,214748364807,steady,239108.95,136013.39,18,15,823.77,0.2267
A-1681,สุกัญญา ลิ้มประเสริฐ,50,accountant,100000.00,60K+,Samut Prakan,2025-07-18,f,,0,0,0.384203,16,0,1151051235333,steady,101437.72,143815.33,13,18,845.77,0.1404
A-1682,รัฐพล สว่างวงศ์,30,office_worker,45000.00,30-60K,Chiang Rai,2025-06-06,f,,0,0,0.579882,39,0.0096,77309411330,steady,787217.57,155255.35,20,19,709,0.208
A-1683,สมศักดิ์ ตันติกุล,62,nurse,15000.00,15-30K,Chiang Mai,2022-04-29,f,,0,0,0.581951,34,0.4849,712964571139,steady,106151.05,194916.64,21,23,730.79,0.3494
A-1684,สมหญิง บุญมาก,28,civil_servant,45000.00,30-60K,Chiang Rai,2022-03-13,f,,0,0,0.598215,28,0.0784,884763262982,steady,388343.77,115428.61,20,16,735.18,0.2268
A-1685,พงศ์พัฒน์ อมรรัตน์,62,accountant,60000.00,60K+,Udon Thani,2021-01-28,f,,0,0,0.36216,17,0.0753,730144440322,steady,413178.60,166900.59,10,18,433.03,0.1456
A-1686,กัญญา ภูวนาท,41,merchant,25000.00,15-30K,Samut Prakan,2025-10-15,f,,0,0,0.331544,30,0.0124,146028888064,steady,1384237.65,110443.87,14,15,586.69,0.1586
A-1687,สุทธิพงศ์ ลิ้มประเสริฐ,35,student,100000.00,60K+,Bangkok,2020-12-26,f,,0,17179869188,0.794941,28,0.026,1108101562369,steady,994907.75,140391.12,25,18,704.89,0.2687
A-1688,วรพล พลอยแก้ว,23,teacher,100000.00,60K+,Nakhon Ratchasima,2023-08-01,f,,0,0,0.3674,8,0.0085,644245094402,steady,857207.62,81500.50,13,11,612.77,0.1377
A-1689,สมหญิง กิจเจริญ,50,nurse,25000.00,15-30K,Lampang,2025-01-21,f,,0,0,0.5358,13,0.1921,936302870528,steady,113063.86,101301.73,17,11,609.75,0.2507
A-1690,ลัดดา ลิ้มประเสริฐ,63,driver,15000.00,15-30K,Rayong,2020-03-14,f,,0,0,0.465737,21,0.0079,764504178691,steady,1987515.37,112231.56,14,14,797.97,0.1827
A-1691,นพดล จงรักษ์,41,nurse,45000.00,30-60K,Udon Thani,2020-03-18,f,,0,0,0.649993,35,0.0301,798863917060,steady,504472.00,97254.79,20,18,945.3,0.2264
A-1692,สุวรรณา สุขสวัสดิ์,53,driver,25000.00,15-30K,Rayong,2022-08-16,f,,0,0,0.299017,19,0.0595,197568495619,steady,565526.34,115814.05,10,16,543.72,0.1494
A-1693,สุทธิพงศ์ กิจเจริญ,46,merchant,20000.00,15-30K,Khon Kaen,2024-02-10,f,,0,17179869188,0.519291,19,0.0529,1391569403905,steady,165979.20,123974.86,16,18,725.83,0.2105
A-1694,สุวรรณา มงคลชัย,21,civil_servant,20000.00,15-30K,Chiang Rai,2019-09-30,f,,0,0,0.630068,34,0.0244,1606317768705,steady,1055354.91,180399.77,18,24,613.73,0.2345
A-1695,จุฑามาศ ชูศรี,25,civil_servant,25000.00,15-30K,Samut Prakan,2023-04-29,f,,0,0,0.586719,17,0.0389,1082331758598,steady,320983.36,64185.18,19,11,627.49,0.2295
A-1696,สราวุธ ศรีสุข,64,teacher,45000.00,30-60K,Nonthaburi,2022-05-31,f,,0,0,0.489526,15,0.0408,455266533377,steady,121729.92,68842.39,16,13,760.78,0.1808
A-1697,วิชัย ศักดิ์สิทธิ์,69,chef,60000.00,60K+,Samut Prakan,2021-12-30,f,,0,0,0.625434,23,0.0298,704374636552,steady,1109384.54,110670.08,22,14,737.99,0.2255
A-1698,ณัฐธิดา ประเสริฐศรี,44,driver,15000.00,15-30K,Udon Thani,2022-01-02,f,,0,0,0.696645,31,0.2287,962072674306,steady,268108.75,114309.03,23,16,904.21,0.314
A-1699,นภาพร สิทธิชัย,32,civil_servant,80000.00,60K+,Surat Thani,2021-02-09,f,,0,0,0.330643,11,0.1197,1357209665538,steady,90076.31,86058.13,13,14,662.14,0.1587
A-1700,นภาพร แก้วมณี,59,student,20000.00,15-30K,Chiang Mai,2024-01-23,f,,0,0,0.54194,26,0.0212,1297080123396,steady,652327.82,105941.32,14,14,680.78,0.2022
A-1701,รัฐพล สุขสวัสดิ์,69,accountant,15000.00,15-30K,Lampang,2024-09-09,f,,0,0,0.460367,16,0.0637,1013612281860,steady,518682.01,112161.23,15,17,618.1,0.1978
A-1702,วันดี ภูวนาท,37,teacher,60000.00,60K+,Udon Thani,2023-07-01,f,,0,0,0.287142,22,0.0146,103079215108,steady,1879643.90,81318.72,12,12,545.59,0.1226
A-1703,พงศ์พัฒน์ สว่างวงศ์,66,merchant,35000.00,30-60K,Chiang Mai,2019-02-23,f,,0,0,0.607997,28,0.0368,627065225221,steady,868348.25,120947.19,21,15,767.89,0.2215
A-1704,ลัดดา วงศ์สกุล,63,nurse,80000.00,60K+,Songkhla,2019-09-24,f,,0,0,0.457892,14,0,584115552258,steady,96827.05,130932.49,14,15,747.9,0.1579
A-1705,จันทร์เพ็ญ วิไลวรรณ,49,nurse,35000.00,30-60K,Khon Kaen,2021-02-02,f,,0,0,0.368635,15,0.0238,601295421443,steady,558056.26,112420.85,12,13,571.79,0.1399
A-1706,รัฐพล แสงจันทร์,60,retired,60000.00,60K+,Pathum Thani,2024-07-25,f,,0,0,0.604739,19,0.3968,1348619730947,steady,140145.34,120276.77,20,13,627.91,0.3061
A-1707,ศุภกร ศรีสุข,22,engineer,15000.00,15-30K,Samut Prakan,2025-10-04,f,,0,0,0.670179,29,0.0264,120259084293,steady,1107065.93,112631.86,21,15,783.2,0.2515
A-1708,พีรพัฒน์ แก้วมณี,54,accountant,15000.00,15-30K,Phuket,2019-07-11,f,,0,0,0.388709,19,0.0025,584115552259,steady,3017785.57,78222.42,14,11,581.73,0.1656
A-1709,นพดล พิทักษ์,61,student,100000.00,60K+,Lampang,2025-02-15,f,,0,0,0.643947,12,0.2009,283467841538,steady,156107.74,96881.51,21,10,501.16,0.2668
A-1710,สราวุธ เทพพิทักษ์,67,teacher,100000.00,60K+,Bangkok,2019-04-29,f,,0,0,0.478622,8,0.0862,206158430210,steady,509858.20,69265.97,12,11,809.64,0.1762
A-1711,นภาพร ใจดี,20,teacher,15000.00,15-30K,Chiang Rai,2022-07-22,f,,0,0,0.674436,42,0.0632,532575944709,steady,849014.54,159168.75,22,20,762.56,0.2671
A-1712,พิมพ์ชนก ศรีสุข,26,merchant,100000.00,60K+,Samut Prakan,2025-10-13,f,,0,0,0.547701,29,0.0811,558345748482,steady,581612.62,150139.06,21,17,679.32,0.2207
A-1713,ชัยวัฒน์ ชูศรี,41,retired,80000.00,60K+,Surat Thani,2022-09-30,f,,0,0,0.488995,29,0.0078,644245094403,steady,1005520.30,124712.75,16,16,663.87,0.175
A-1714,วิชัย บุญมาก,70,engineer,15000.00,15-30K,Khon Kaen,2025-10-05,f,,0,0,0.662427,8,0.0184,816043786244,steady,809263.44,85965.09,17,10,806.87,0.2317
A-1715,ภูมิพัฒน์ อินทร์แก้ว,30,retired,60000.00,60K+,Bangkok,2025-04-25,f,,0,0,0.620675,31,0.0229,970662608900,steady,858901.15,122139.47,21,16,842.76,0.2211
A-1716,วรพล วงศ์สกุล,70,student,80000.00,60K+,Bangkok,2020-11-17,f,,0,0,0.454093,26,0.0702,876173328391,steady,612549.63,161813.00,16,21,678.35,0.1831
A-1717,เบญจมาศ สว่างวงศ์,25,retired,45000.00,30-60K,Pathum Thani,2023-10-11,f,,0,0,0.630476,19,0.0218,1468878815234,steady,831523.79,102697.70,20,15,759.8,0.2175
A-1718,ภูมิพัฒน์ ประเสริฐศรี,29,student,45000.00,30-60K,Chiang Rai,2024-12-22,f,,0,0,0.294264,20,0.116,575525617665,steady,169902.24,99004.75,9,13,746.15,0.1396
A-1719,สมชาย นาคสุข,65,accountant,20000.00,15-30K,Nakhon Ratchasima,2022-06-27,f,,0,0,0.456772,15,0.0006,231928233988,steady,1617807.29,43650.58,18,9,540.59,0.1905
A-1720,รัตนา มงคลชัย,53,merchant,60000.00,60K+,Khon Kaen,2025-02-28,f,,0,0,0.640578,15,0.1051,953482739716,steady,170199.25,58549.03,24,8,694.71,0.2521
A-1721,ชัยวัฒน์ แก้วมณี,27,teacher,100000.00,60K+,Bangkok,2024-09-08,f,,0,0,0.574074,17,0.0348,541165879300,steady,733733.03,121886.14,16,14,718.51,0.1966
A-1722,จุฑามาศ ใจดี,33,chef,45000.00,30-60K,Bangkok,2022-11-10,f,,0,0,0.46909,8,0.0269,1683627180036,steady,720844.42,59333.13,16,7,894.87,0.172
A-1723,ประเสริฐ ศรีสุข,54,teacher,25000.00,15-30K,Lampang,2019-06-09,f,,0,0,0.389097,10,0.4404,592705486852,steady,64912.75,125293.05,11,15,654.32,0.2641
A-1724,ชัยวัฒน์ ธนาคม,57,civil_servant,60000.00,60K+,Nakhon Ratchasima,2023-10-23,f,,0,0,0.544986,23,0.0084,412316860419,steady,775031.30,117836.65,17,16,725.97,0.1884
A-1725,จันทร์เพ็ญ พิทักษ์,34,merchant,35000.00,30-60K,Chiang Mai,2023-09-26,f,,0,0,0.648903,27,0.166,1159641169924,steady,97305.94,84907.84,22,15,874.12,0.2649
A-1726,รัตนา ประเสริฐศรี,23,chef,25000.00,15-30K,Phuket,2021-07-14,f,,0,0,0.714491,25,0.1138,987842478086,steady,223547.47,150754.11,21,20,691.38,0.2815
A-1727,ธนพร วัฒนา,49,retired,35000.00,30-60K,Chonburi,2023-02-17,f,,0,0,0.499065,15,0.0021,1700807049219,steady,724071.09,106361.28,15,15,966.88,0.1699
A-1728,อนุชา วัฒนา,37,teacher,20000.00,15-30K,Nakhon Ratchasima,2024-04-30,f,,0,0,0.559145,15,0,1305670057991,steady,683983.56,83582.72,17,11,943.78,0.2077
A-1729,พรรณี พิทักษ์,70,student,25000.00,15-30K,Chiang Mai,2025-08-04,f,,0,0,0.42329,25,0.0018,1451698946051,steady,513560.89,105054.63,16,14,747.06,0.1797
A-1730,สุทธิพงศ์ คำแก้ว,33,civil_servant,100000.00,60K+,Pathum Thani,2024-04-19,f,,0,0,0.409245,21,0.0539,1116691496964,steady,577412.49,134926.98,14,17,774.54,0.1629
A-1731,ปวีณา ชูศรี,40,chef,35000.00,30-60K,Lampang,2025-09-29,f,,0,0,0.735881,31,0.0218,1099511627780,steady,1799038.85,91836.02,27,15,754.9,0.2626
A-1732,ชาญวิทย์ จงรักษ์,22,office_worker,100000.00,60K+,Udon Thani,2024-10-06,f,,0,0,0.499823,27,0.0018,1305670057992,steady,2202865.06,123809.44,20,16,786.89,0.1878
A-1733,กมลวรรณ ไชยวงค์,51,engineer,20000.00,15-30K,Nakhon Ratchasima,2025-05-16,f,,0,0,0.632298,32,0.2437,1039382085638,steady,186502.96,144881.63,19,20,756.2,0.2926
A-1734,ณัฐพล ชัยสิทธิ์,38,engineer,20000.00,15-30K,Pathum Thani,2019-04-16,f,,0,0,0.684891,29,0.083,266287972356,steady,708226.36,105421.87,23,15,847.23,0.2749
A-1735,ปรัชญา แซ่ตั้ง,49,accountant,25000.00,15-30K,Nonthaburi,2023-08-28,f,,0,0,0.417129,26,0.0305,326417514501,steady,1660836.65,123543.88,15,15,798.02,0.1827
A-1736,ศิริพร คำแก้ว,60,merchant,80000.00,60K+,Samut Prakan,2022-11-04,f,,0,0,0.474203,22,0.1592,1168231104515,steady,147669.08,107974.60,18,17,743.14,0.2149
A-1737,สุภาพร ตันติกุล,70,student,20000.00,15-30K,Lampang,2022-11-16,f,,0,0,0.644489,29,0.0184,128849018887,steady,928817.29,82632.99,23,12,648.49,0.2506
